Date,sp_Open,sp_Close,nd_Open,nd_Close,dj_Open,dj_Close,ph_Open,ph_Close,label
2010-11-24,1183.70,1198.35,2519.89,2543.12,11037.35,11187.28,391.35,398.71,1
2010-11-26,1194.16,1189.40,2525.91,2534.56,11183.50,11091.87,395.53,396.03,1
2010-11-29,1189.08,1187.76,2522.24,2525.22,11083.75,11052.49,393.82,395.15,1
2010-11-30,1182.96,1180.55,2497.12,2498.23,11049.72,11006.02,390.86,390.12,1
2010-12-01,1186.60,1206.07,2535.19,2549.43,11007.23,11255.78,396.05,403.07,1
2010-12-02,1206.81,1221.53,2553.68,2579.35,11255.93,11362.41,403.52,410.56,1
2010-12-03,1219.93,1224.71,2569.02,2591.46,11361.88,11382.09,408.07,412.43,1
2010-12-06,1223.87,1223.12,2591.28,2594.92,11381.33,11362.19,412.36,411.77,1
2010-12-07,1227.25,1223.75,2623.15,2598.49,11363.85,11359.16,415.20,411.51,1
2010-12-08,1225.02,1228.28,2604.57,2609.16,11354.45,11372.48,411.93,415.43,1
2010-12-09,1230.14,1233.00,2623.15,2616.67,11370.44,11370.06,417.64,416.40,1
2010-12-10,1233.85,1240.40,2623.28,2637.54,11370.06,11410.32,417.25,416.69,1
2010-12-13,1242.52,1240.46,2645.35,2624.91,11406.16,11428.56,418.53,413.20,1
2010-12-14,1241.84,1241.59,2631.34,2627.72,11429.24,11476.54,413.58,410.67,1
2010-12-15,1241.58,1235.23,2625.81,2617.22,11475.64,11457.47,408.93,406.03,1
2010-12-16,1236.34,1242.87,2620.56,2637.31,11457.93,11499.25,407.11,408.71,1
2010-12-17,1243.63,1243.91,2643.35,2642.97,11499.02,11491.91,409.25,411.44,1
2010-12-20,1245.76,1247.08,2651.98,2649.56,11491.30,11478.13,412.21,410.24,1
2010-12-21,1249.43,1254.60,2658.94,2667.61,11478.36,11533.16,411.71,412.96,1
2010-12-22,1254.94,1258.84,2669.00,2671.48,11532.17,11559.49,411.05,413.09,1
2010-12-23,1257.53,1256.77,2667.42,2665.60,11559.11,11573.49,411.86,411.78,1
2010-12-27,1254.66,1257.54,2657.09,2667.27,11572.81,11555.03,410.22,412.27,1
2010-12-28,1259.10,1258.51,2671.85,2662.88,11554.80,11575.54,413.33,410.66,0
2010-12-29,1258.78,1259.78,2667.18,2666.93,11572.74,11585.38,411.38,411.20,0
2010-12-30,1259.44,1257.88,2665.68,2662.98,11585.38,11569.71,410.89,412.30,0
2010-12-31,1256.76,1257.64,2660.58,2652.87,11569.33,11577.51,412.07,411.82,0
2011-01-03,1257.62,1271.87,2676.65,2691.52,11577.43,11670.75,414.76,415.05,0
2011-01-04,1272.95,1270.20,2699.86,2681.25,11670.90,11691.18,416.81,415.58,1
2011-01-05,1268.78,1276.56,2673.91,2702.20,11688.61,11722.89,414.35,417.09,1
2011-01-06,1276.29,1273.85,2704.38,2709.89,11716.93,11697.31,418.40,424.77,1
2011-01-07,1274.41,1271.50,2712.75,2703.17,11696.86,11674.76,425.52,425.76,1
2011-01-10,1270.84,1269.75,2691.47,2707.80,11672.34,11637.45,424.60,430.17,1
2011-01-11,1272.58,1274.48,2719.60,2716.83,11638.51,11671.88,431.55,431.52,1
2011-01-12,1275.65,1285.96,2731.45,2737.33,11673.62,11755.44,433.73,440.01,1
2011-01-13,1285.78,1283.76,2734.93,2735.29,11753.70,11731.90,439.52,439.82,0
2011-01-14,1282.90,1293.24,2732.48,2755.30,11732.13,11787.38,442.01,451.59,1
2011-01-18,1293.22,1295.02,2744.80,2765.85,11783.82,11837.93,449.73,449.93,0
2011-01-19,1294.52,1281.92,2762.81,2725.36,11834.21,11825.29,445.14,439.33,1
2011-01-20,1280.85,1280.26,2712.40,2704.29,11823.70,11822.80,436.05,434.77,1
2011-01-21,1283.63,1283.35,2716.92,2689.54,11822.95,11871.84,437.61,431.65,1
2011-01-24,1283.29,1290.84,2693.03,2717.55,11873.43,11980.52,434.03,442.42,1
2011-01-25,1288.17,1291.18,2704.25,2719.25,11980.52,11977.19,440.94,439.12,0
2011-01-26,1291.97,1296.63,2724.52,2739.50,11978.85,11985.44,441.21,442.94,0
2011-01-27,1297.51,1299.54,2745.16,2755.28,11985.36,11989.83,445.41,451.28,0
2011-02-07,1311.85,1319.05,2773.26,2783.99,12092.38,12161.63,463.97,461.25,0
2011-02-08,1318.76,1324.57,2782.41,2797.05,12152.70,12233.15,462.15,460.90,0
2011-02-09,1322.48,1320.88,2791.13,2789.07,12229.29,12239.89,460.40,457.60,0
2011-02-10,1318.13,1321.87,2764.76,2790.45,12239.66,12229.29,453.79,459.25,1
2011-02-11,1318.66,1329.15,2783.16,2809.44,12227.78,12273.26,457.36,462.82,1
2011-02-14,1328.73,1332.32,2810.19,2817.18,12266.83,12268.19,464.02,466.40,0
2011-02-15,1330.43,1328.01,2809.02,2804.35,12266.75,12226.64,465.24,461.38,0
2011-02-16,1329.51,1336.32,2815.09,2825.56,12219.79,12288.17,463.50,466.56,0
2011-02-17,1334.37,1340.43,2816.12,2831.58,12287.72,12318.14,464.43,473.22,0
2011-02-18,1340.38,1343.01,2833.35,2833.95,12318.67,12391.25,473.98,471.46,0
2011-02-22,1338.91,1315.44,2795.44,2756.42,12389.74,12212.79,464.35,452.81,1
2011-02-23,1315.44,1307.40,2755.20,2722.99,12211.81,12105.78,452.94,444.27,1
2011-02-24,1307.09,1306.10,2726.59,2737.90,12104.56,12068.50,445.28,451.90,1
2011-02-28,1321.61,1327.22,2791.28,2782.27,12130.45,12226.34,464.94,458.62,1
2011-03-01,1328.64,1306.33,2791.08,2737.41,12226.49,12058.02,459.41,449.78,1
2011-03-02,1305.47,1308.44,2735.05,2748.07,12057.34,12066.80,449.79,456.09,0
2011-03-03,1312.37,1330.97,2774.48,2798.74,12068.01,12258.20,460.65,464.77,0
2011-03-04,1330.73,1321.15,2797.64,2784.67,12258.88,12169.88,463.14,459.82,0
2011-03-07,1322.72,1310.13,2793.19,2745.63,12171.09,12090.03,460.57,447.35,0
2011-03-08,1311.05,1321.82,2745.23,2765.77,12085.87,12214.38,447.64,447.94,0
2011-03-09,1319.92,1320.02,2756.34,2751.72,12211.16,12213.09,445.67,434.35,0
2011-03-10,1315.72,1295.11,2719.29,2701.02,12211.43,11984.61,427.37,423.73,0
2011-03-11,1293.43,1304.28,2689.65,2715.61,11976.96,12044.40,421.30,427.91,0
2011-03-14,1301.19,1296.39,2695.66,2700.97,12042.13,11993.16,425.52,427.17,1
2011-03-15,1288.46,1281.87,2619.40,2667.33,11988.69,11855.42,412.68,421.79,1
2011-03-16,1279.46,1256.88,2652.92,2616.82,11854.20,11613.30,419.98,412.44,1
2011-03-17,1261.61,1273.72,2656.08,2636.05,11614.89,11774.59,418.89,417.97,1
2011-03-18,1276.71,1279.21,2665.54,2643.67,11777.23,11858.52,423.22,419.20,1
2011-03-21,1281.65,1298.38,2675.47,2692.09,11860.11,12036.53,423.84,426.79,1
2011-03-22,1298.29,1293.77,2692.13,2683.87,12036.37,12018.63,425.42,422.91,1
2011-03-23,1292.19,1297.54,2677.56,2698.30,12018.40,12086.02,421.02,426.94,1
2011-03-24,1300.61,1309.66,2715.88,2736.42,12087.54,12170.56,432.34,437.41,1
2011-03-25,1311.80,1313.80,2746.34,2743.06,12170.71,12220.59,438.22,436.27,1
2011-03-28,1315.45,1310.19,2752.33,2730.68,12221.19,12197.88,438.22,436.75,1
2011-03-29,1309.37,1319.44,2727.83,2756.89,12194.48,12279.01,435.54,441.04,1
2011-03-30,1321.89,1328.26,2772.36,2776.79,12280.07,12350.61,444.23,441.38,1
2011-03-31,1327.44,1325.83,2774.23,2781.07,12350.76,12319.73,441.38,437.36,1
2011-04-05,1332.03,1332.63,2787.78,2791.19,12402.08,12393.90,436.26,438.78,0
2011-04-06,1335.94,1335.54,2808.11,2799.82,12386.66,12426.75,443.61,445.50,0
2011-04-07,1334.82,1333.51,2799.59,2796.14,12426.45,12409.49,444.78,443.25,0
2011-04-08,1336.16,1328.17,2806.29,2780.42,12409.87,12380.05,446.39,439.58,0
2011-04-11,1329.01,1324.46,2789.49,2771.51,12380.43,12381.11,440.25,435.88,0
2011-04-12,1321.96,1314.16,2755.89,2744.79,12381.19,12263.58,432.05,426.78,1
