Date,sp_Open,sp_High,sp_Low,sp_Close,nd_Open,nd_High,nd_Low,nd_Close,dj_Open,dj_High,dj_Low,dj_Close,ph_Open,ph_High,ph_Low,ph_Close,label
2012-04-03,1418.98,1419.00,1404.62,1413.38,3119.65,3128.25,3097.41,3113.57,13258.96,13265.36,13131.21,13199.55,436.69,437.30,429.94,431.50,1
2012-04-04,1413.09,1413.09,1394.09,1398.96,3085.46,3086.35,3052.58,3068.09,13198.19,13198.19,13020.86,13074.75,425.50,425.58,418.26,421.90,1
2012-04-05,1398.79,1401.60,1392.92,1398.08,3061.75,3083.38,3061.14,3080.50,13067.18,13088.11,13012.46,13060.14,420.89,424.37,420.52,423.20,1
2012-04-09,1397.45,1397.45,1378.24,1382.20,3037.28,3058.76,3032.22,3047.08,13057.57,13057.72,12903.78,12929.59,417.05,418.43,414.61,417.08,0
2012-04-10,1382.18,1383.01,1357.38,1358.59,3044.67,3055.20,2987.00,2991.22,12929.44,12929.59,12710.56,12715.93,415.93,419.88,408.65,409.65,0
2012-04-11,1358.98,1374.71,1358.98,1368.71,3020.15,3030.51,3008.75,3016.46,12716.92,12844.82,12716.92,12805.39,413.91,419.33,413.82,416.42,0
2012-04-12,1368.77,1388.13,1368.77,1387.57,3023.11,3059.26,3020.44,3055.55,12806.45,12986.96,12806.30,12986.58,417.77,425.79,416.87,424.16,0
2012-04-13,1387.61,1387.61,1369.85,1370.26,3045.08,3045.42,3010.77,3011.33,12986.20,12986.35,12845.28,12849.59,422.50,423.91,416.38,416.43,0
2012-04-16,1370.27,1379.66,1365.38,1369.57,3027.57,3027.57,2975.87,2988.40,12850.88,12986.77,12850.80,12921.41,420.24,420.59,413.12,416.70,0
2012-04-17,1369.57,1392.76,1369.57,1390.78,3002.02,3052.76,2999.49,3042.82,12921.79,13131.36,12921.79,13115.54,419.11,425.10,419.04,423.20,0
2012-04-18,1390.78,1390.78,1383.29,1385.14,3031.82,3045.04,3023.91,3031.45,13114.56,13114.56,13027.49,13032.75,418.44,421.40,415.53,419.51,0
2012-04-19,1385.08,1390.46,1370.30,1376.92,3028.20,3058.72,2994.94,3007.56,13028.73,13080.20,12896.82,12964.10,417.96,424.73,412.68,415.03,0
2012-04-20,1376.96,1387.40,1376.96,1378.53,3023.73,3034.69,2999.01,3000.45,12964.48,13082.54,12964.25,13029.26,413.33,413.68,404.91,405.17,1
2012-04-23,1378.53,1378.53,1358.79,1366.94,2969.00,2973.38,2946.04,2970.45,13028.20,13028.20,12845.58,12927.17,399.87,400.66,396.60,400.15,1
2012-04-24,1366.97,1375.57,1366.82,1371.97,2967.37,2979.08,2950.38,2961.60,12927.77,13050.30,12926.49,13001.56,401.25,402.29,395.86,397.10,1
2012-04-25,1372.11,1391.37,1372.11,1390.69,3013.65,3031.41,3010.57,3029.63,12997.69,13105.70,12993.60,13090.72,402.84,406.91,401.68,406.40,1
2012-04-26,1390.64,1402.09,1387.28,1399.98,3029.62,3056.77,3027.79,3050.61,13090.11,13227.82,13075.96,13204.62,407.33,415.98,407.06,415.20,1
2012-04-27,1400.19,1406.64,1397.31,1403.36,3060.34,3076.44,3043.30,3069.20,13204.70,13266.68,13192.21,13228.31,415.10,416.70,411.33,415.91,1
2012-05-01,1397.86,1415.32,1395.73,1405.82,3044.79,3085.40,3041.62,3050.44,13214.16,13338.66,13174.65,13279.32,413.00,418.15,412.13,414.87,0
2012-05-02,1405.50,1405.50,1393.92,1402.31,3035.07,3061.47,3028.94,3059.85,13278.11,13278.11,13192.21,13268.57,412.00,417.72,411.31,416.81,0
2012-05-03,1402.32,1403.07,1388.71,1391.57,3061.13,3061.38,3016.20,3024.30,13267.59,13284.09,13175.64,13206.59,416.98,417.18,405.93,406.49,0
2012-05-04,1391.51,1391.51,1367.96,1369.10,3001.15,3001.48,2956.34,2956.34,13204.62,13205.00,13022.34,13038.27,404.51,406.69,397.26,397.94,0
2012-05-07,1368.79,1373.91,1363.94,1369.58,2940.41,2970.20,2939.21,2957.76,13035.85,13049.09,12970.00,13008.53,396.44,399.87,396.21,396.92,0
2012-05-08,1369.16,1369.16,1347.75,1363.72,2939.36,2952.65,2900.06,2946.27,13000.73,13000.73,12810.39,12932.09,393.97,395.49,386.21,394.36,0
2012-05-09,1363.20,1363.73,1343.13,1354.58,2912.41,2948.77,2900.18,2934.71,12921.81,12921.81,12748.48,12835.06,388.53,395.04,384.87,393.15,0
2012-05-10,1354.58,1365.88,1354.58,1357.99,2950.21,2950.21,2923.14,2933.64,12831.58,12931.71,12820.30,12855.04,395.38,395.38,388.50,391.74,0
2012-05-11,1358.11,1365.66,1348.89,1353.39,2919.35,2960.38,2918.74,2933.82,12851.79,12918.01,12779.28,12820.60,391.77,399.24,391.76,394.60,0
2012-05-14,1351.93,1351.93,1336.61,1338.35,2907.78,2924.89,2898.90,2902.58,12818.49,12818.86,12661.48,12695.35,390.95,392.98,388.76,390.31,0
2012-05-15,1338.36,1344.94,1328.41,1330.66,2902.30,2930.68,2889.39,2893.76,12695.05,12758.43,12608.16,12632.00,390.24,393.58,385.47,386.29,0
2012-05-16,1330.78,1341.78,1324.79,1324.80,2904.67,2913.90,2872.25,2874.04,12617.32,12722.63,12597.34,12598.55,386.55,388.89,379.67,379.82,0
2012-05-17,1324.82,1326.36,1304.86,1304.86,2874.71,2879.22,2813.69,2813.69,12598.32,12611.42,12440.52,12442.49,380.50,381.53,371.43,371.45,0
2012-05-18,1305.05,1312.24,1291.98,1295.22,2814.43,2827.28,2774.45,2778.79,12443.02,12492.97,12336.76,12369.38,372.94,374.03,363.79,364.48,0
2012-05-21,1295.73,1316.39,1295.73,1315.99,2782.55,2848.83,2774.76,2847.21,12369.15,12508.11,12367.72,12504.48,364.65,374.14,364.49,373.85,1
2012-05-22,1316.09,1328.49,1310.04,1316.63,2853.87,2867.34,2823.22,2839.08,12505.38,12575.96,12447.33,12502.81,373.37,373.50,368.42,370.98,1
2012-05-23,1316.02,1320.71,1296.53,1318.86,2832.17,2855.35,2795.50,2850.12,12501.52,12508.30,12311.56,12496.15,367.72,372.78,363.60,372.33,1
2012-05-24,1318.72,1324.14,1310.50,1320.68,2856.55,2858.24,2817.62,2839.38,12491.91,12539.59,12419.63,12529.75,372.25,372.78,364.95,367.07,1
2012-05-25,1320.81,1324.20,1314.23,1317.82,2839.74,2846.31,2829.76,2837.53,12530.74,12533.12,12421.53,12454.83,367.08,373.47,367.08,372.11,0
2012-05-29,1318.90,1334.93,1318.90,1332.42,2853.27,2882.83,2846.68,2870.99,12454.83,12611.61,12454.60,12580.69,375.84,380.89,375.51,379.66,0
2012-05-30,1331.25,1331.25,1310.76,1313.32,2847.27,2847.27,2825.64,2837.36,12579.02,12579.10,12396.40,12419.86,377.47,377.47,371.13,372.20,0
2012-05-31,1313.09,1319.74,1298.90,1310.33,2837.37,2842.43,2801.96,2827.34,12414.41,12489.87,12316.48,12393.45,371.88,372.01,364.38,368.37,0
2012-06-01,1309.87,1309.87,1277.25,1278.04,2810.13,2810.13,2747.24,2747.48,12391.56,12391.63,12107.48,12118.57,361.90,362.43,353.16,353.17,1
2012-06-04,1278.29,1282.55,1266.74,1278.18,2747.61,2769.93,2726.68,2760.01,12119.85,12143.69,12035.09,12101.46,354.23,357.96,348.94,352.69,1
2012-06-05,1277.82,1287.62,1274.16,1285.50,2749.35,2781.97,2749.34,2778.11,12101.08,12147.55,12072.17,12127.95,352.64,361.22,352.61,360.50,1
2012-06-06,1285.61,1315.13,1285.61,1315.13,2796.23,2844.72,2796.23,2844.72,12125.00,12414.79,12125.00,12414.79,363.36,372.83,363.31,372.57,0
2012-06-07,1316.15,1329.05,1312.68,1314.99,2872.05,2873.59,2827.82,2831.02,12416.53,12555.26,12416.53,12460.96,376.24,377.92,367.01,367.47,1
2012-06-08,1314.99,1325.81,1307.77,1325.66,2823.82,2860.94,2814.80,2858.42,12460.81,12554.20,12398.44,12554.20,366.30,373.31,364.88,372.73,1
2012-06-11,1325.72,1335.52,1307.73,1308.93,2882.49,2882.96,2806.90,2809.73,12553.81,12650.47,12398.48,12411.23,376.93,377.80,365.25,365.69,1
2012-06-12,1309.40,1324.31,1306.62,1324.18,2815.84,2843.67,2802.38,2843.07,12412.07,12577.02,12411.91,12573.80,367.57,374.02,367.08,373.74,1
2012-06-13,1324.02,1327.28,1310.51,1314.88,2838.12,2853.17,2810.59,2818.61,12566.38,12598.25,12453.69,12496.38,373.67,375.31,368.37,369.79,1
2012-06-14,1314.88,1333.68,1314.14,1329.10,2820.63,2842.31,2807.55,2836.33,12497.89,12698.68,12497.66,12651.91,369.78,370.99,364.85,369.15,1
2012-06-15,1329.19,1343.32,1329.19,1342.84,2839.40,2874.38,2837.94,2872.80,12652.21,12774.70,12651.38,12767.17,369.28,375.39,369.18,375.15,0
2012-06-18,1342.42,1348.22,1334.46,1344.78,2872.49,2903.03,2853.86,2895.33,12767.02,12781.93,12696.18,12741.82,373.63,382.42,373.21,380.55,0
2012-06-19,1344.83,1363.46,1344.83,1357.98,2909.87,2940.23,2908.45,2929.76,12744.62,12898.94,12744.47,12837.33,383.32,386.51,381.45,384.94,0
2012-06-20,1358.04,1361.57,1346.45,1355.69,2932.96,2942.28,2910.00,2930.45,12837.10,12877.18,12744.92,12824.39,386.27,390.10,384.65,388.59,0
2012-06-21,1355.43,1358.27,1324.41,1325.51,2929.15,2930.93,2857.10,2859.09,12823.10,12857.39,12561.46,12573.57,387.15,387.29,372.15,372.71,1
2012-06-22,1325.92,1337.82,1325.92,1335.02,2866.17,2894.35,2863.93,2892.42,12574.82,12674.08,12574.67,12640.78,374.60,379.37,374.24,378.65,1
2012-06-25,1334.90,1334.90,1309.27,1313.72,2863.89,2863.89,2829.23,2836.16,12639.80,12639.87,12458.01,12502.66,375.69,375.69,364.97,365.55,1
2012-06-26,1314.09,1324.24,1310.30,1319.99,2845.40,2862.15,2832.02,2854.06,12503.57,12576.41,12452.03,12534.67,365.74,369.01,363.00,366.87,1
2012-06-27,1320.71,1334.40,1320.71,1331.85,2862.13,2882.40,2860.13,2875.32,12532.93,12646.87,12532.71,12627.01,368.15,372.97,367.36,371.71,1
2012-06-28,1331.52,1331.52,1313.29,1329.04,2853.89,2855.74,2818.19,2849.49,12626.25,12626.25,12450.17,12602.26,368.84,370.75,364.53,369.38,1
2012-06-29,1330.12,1362.17,1330.12,1362.16,2902.44,2935.13,2895.60,2935.05,12604.60,12880.39,12604.53,12880.09,371.04,385.50,371.04,385.46,0
2012-07-02,1362.33,1366.35,1355.70,1365.51,2938.41,2951.23,2925.71,2951.23,12879.71,12902.12,12795.48,12871.39,386.68,387.90,382.25,384.79,0
2012-07-03,1365.75,1374.81,1363.53,1374.02,2950.81,2976.08,2948.40,2976.08,12868.06,12946.20,12845.28,12943.66,384.99,390.31,384.70,390.30,0
2012-07-05,1373.72,1373.85,1363.02,1367.58,2970.37,2987.94,2958.30,2976.12,12941.85,12961.30,12852.24,12896.67,389.78,389.78,382.13,385.68,0
2012-07-06,1367.09,1367.09,1348.03,1354.68,2955.20,2957.50,2921.37,2937.33,12889.40,12889.40,12702.99,12772.47,385.68,385.68,372.86,376.04,0
2012-07-09,1354.66,1354.87,1346.65,1352.46,2934.49,2942.99,2919.04,2931.77,12772.02,12772.02,12686.57,12736.29,375.22,376.56,369.85,371.47,0
2012-07-10,1352.96,1361.54,1336.27,1341.47,2945.35,2953.47,2891.42,2902.33,12733.87,12830.29,12606.91,12653.12,369.38,373.19,360.69,363.01,0
2012-07-11,1341.40,1345.00,1333.25,1341.45,2898.77,2905.51,2866.53,2887.98,12653.04,12661.97,12534.33,12604.53,363.15,365.02,357.72,359.67,1
2012-07-12,1341.29,1341.29,1325.41,1334.76,2867.08,2876.32,2837.72,2866.19,12602.71,12630.64,12492.25,12573.27,359.42,359.42,350.50,353.69,1
2012-07-13,1334.81,1357.70,1334.81,1356.78,2874.06,2913.28,2873.39,2908.47,12573.73,12784.73,12573.04,12777.09,354.09,357.97,353.78,357.01,0
2012-07-16,1356.50,1357.26,1348.51,1353.64,2903.03,2910.20,2888.01,2896.94,12776.33,12779.58,12690.05,12727.21,354.98,355.15,350.42,353.15,0
2012-07-17,1353.68,1365.36,1345.07,1363.67,2911.46,2916.61,2871.65,2910.04,12728.73,12829.23,12645.10,12805.54,354.34,354.74,345.50,351.45,0
2012-07-18,1363.58,1375.26,1358.96,1372.78,2904.24,2951.30,2902.95,2942.60,12796.98,12921.94,12754.61,12908.70,350.26,365.84,349.70,363.91,0
2012-07-19,1373.01,1380.39,1371.21,1376.51,2961.71,2976.22,2952.42,2965.90,12909.61,12977.57,12889.93,12943.36,368.40,374.02,368.40,371.34,0
2012-07-20,1376.51,1376.51,1362.19,1362.66,2957.02,2957.02,2925.30,2925.30,12942.68,12942.83,12810.35,12822.57,371.87,371.87,364.98,365.01,1
2012-07-23,1362.34,1362.34,1337.56,1350.52,2877.51,2898.05,2852.88,2890.15,12820.45,12820.45,12583.41,12721.46,358.40,363.31,353.11,361.66,1
2012-07-24,1350.52,1351.53,1329.24,1338.31,2894.95,2896.56,2847.22,2862.99,12720.93,12730.09,12521.84,12617.32,362.41,362.91,356.34,360.23,1
2012-07-25,1338.35,1343.98,1331.50,1337.89,2856.78,2870.22,2839.76,2854.24,12617.77,12732.77,12617.62,12676.05,363.95,371.79,363.79,367.13,0
2012-07-26,1338.17,1363.13,1338.17,1360.02,2896.68,2905.57,2876.01,2893.25,12680.59,12931.22,12680.59,12887.93,372.82,378.17,371.53,375.54,1
2012-07-27,1360.05,1389.19,1360.05,1385.97,2906.50,2961.87,2900.98,2958.09,12888.91,13117.74,12888.53,13075.66,376.77,385.34,375.61,384.23,1
2012-07-30,1385.94,1391.74,1381.37,1385.30,2959.07,2970.30,2939.04,2945.84,13075.35,13128.64,13042.85,13073.01,384.61,386.79,378.53,380.61,1
2012-07-31,1385.27,1387.16,1379.17,1379.32,2945.08,2959.62,2938.41,2939.52,13071.72,13082.66,13006.48,13008.68,382.47,388.03,382.47,383.72,1
2012-08-02,1375.13,1375.13,1354.65,1365.00,2900.46,2934.65,2890.85,2909.77,12969.70,12969.85,12778.90,12878.88,380.68,388.22,378.53,381.48,1
2012-08-03,1365.45,1394.16,1365.45,1390.99,2951.28,2977.41,2945.81,2967.90,12884.82,13133.18,12884.82,13096.17,386.90,392.14,384.79,390.10,1
2012-08-06,1391.04,1399.63,1391.04,1394.23,2978.16,3000.24,2974.23,2989.91,13099.88,13187.28,13099.72,13117.51,391.34,394.13,390.88,392.08,1
2012-08-07,1394.46,1407.14,1394.46,1401.35,3002.66,3028.61,3002.09,3015.86,13118.65,13215.97,13118.42,13168.60,394.84,403.16,394.72,400.06,1
2012-08-08,1401.23,1404.14,1396.13,1402.22,3003.77,3018.90,3002.41,3011.25,13158.10,13202.65,13115.24,13175.64,398.98,401.90,397.98,401.15,1
2012-08-09,1402.26,1405.95,1398.80,1402.80,3009.86,3022.69,3007.30,3018.64,13174.73,13200.23,13125.09,13165.19,400.73,404.56,400.60,403.98,1
2012-08-10,1402.58,1405.98,1395.62,1405.87,3008.83,3020.86,3003.38,3020.86,13163.15,13208.22,13094.96,13207.95,403.75,406.03,402.88,405.96,0
2012-08-13,1405.87,1405.87,1397.32,1404.11,3018.27,3023.03,2999.12,3022.52,13204.93,13205.01,13112.94,13169.43,405.32,405.32,398.18,402.41,1
2012-08-14,1404.36,1410.03,1400.60,1403.93,3032.67,3034.16,3009.93,3016.98,13168.11,13223.01,13142.10,13172.14,404.38,405.04,397.74,399.12,1
2012-08-15,1403.89,1407.73,1401.83,1405.53,3013.33,3032.06,3013.33,3030.93,13157.47,13192.89,13138.23,13164.78,398.03,403.53,398.03,401.48,1
2012-08-16,1405.57,1417.44,1404.15,1415.51,3037.18,3067.44,3033.28,3062.39,13163.24,13269.35,13145.85,13250.11,401.35,408.79,401.35,408.26,1
2012-08-17,1415.84,1418.71,1414.67,1418.16,3067.11,3076.72,3060.15,3076.59,13251.20,13281.32,13244.85,13275.20,406.90,407.02,403.60,405.14,1
2012-08-20,1417.85,1418.13,1412.12,1418.13,3072.66,3076.21,3059.90,3076.21,13274.58,13276.15,13230.06,13271.64,404.45,404.52,399.60,402.29,0
2012-08-21,1418.13,1426.68,1410.86,1413.17,3085.25,3100.54,3058.74,3067.26,13272.10,13330.76,13186.60,13203.58,403.10,407.50,400.91,402.30,0
